страждущий_A	0
экономность_S	0
засаить_V	1
косноязычный_A	1
крискат_S	1
вытянутать_V	1
условие_S	0
заболевание_S	0
подтверждение_S	0
детородный_A	0
знааааать_V	0
рифмевать_V	0
розмарин_S	1
застлать_V	1
ханзать_V	1
бог_S	0
наймть_V	1
аджеп_S	1
потрескаться_V	1
хрустение_S	1
окраинный_A	1
анатомический_A	0
черноватый_A	1
полуизношеный_A	1
воодушевять_V	0
топпинга_S	0
вобить_V	0
астрономический_A	0
кувшин_S	1
соус_S	0
италийский_A	0
разнообразный_A	0
интерес_S	0
дубинка_S	0
улучшать_V	0
воксом_S	1
перегородочка_S	1
буковин_S	1
бахрома_S	1
струганый_A	1
брачок_S	0
улитка_S	1
лохануться_V	1
неудовлетворённый_A	0
фрэнч_S	0
макрелек_S	1
облезлать_V	1
посредственная_S	0
пекарня_S	1
коробль_S	1
симпвтичный_A	0
обмазать_V	1
ценить_V	0
перепробовать_V	1
откладывание_S	0
выспрашивать_V	0
пепельничек_S	1
галина_S	0
один_A	0
сочувствие_S	0
вштырить_V	1
классность_S	0
фуд_S	1
пьянчуга_S	1
носатый_A	1
терпковатый_A	1
межеумок_S	1
внимательность_S	0
взрывной_A	0
фисташковый_A	1
ошибиться_V	0
неистинность_S	0
лавсторь_S	0
1меню_S	0
тухлятина_S	1
такт_S	0
заячий_A	1
ждёть_V	1
дружественный_A	0
сочность_S	0
психический_A	0
анаболик_S	0
вникнуть_V	0
гильятина_S	1
блин_S	1
коровобар_S	1
покрасить_V	1
масон_S	0
темпгод_S	0
груда_S	1
услуга_S	0
когнитивный_A	0
выскребать_V	1
отвель_S	0
сморода_S	1
катышек_S	1
вэлть_S	0
мощный_A	0
ломоть_S	1
чертовка_S	1
сууупереть_V	0
отмести_V	1
четыре_A	1
клаузор_S	0
судьбоносный_A	0
расходование_S	0
год_S	0
табачище_S	1
полужилетка_S	1
гнездо_S	1
лопать_V	1
перемолот_S	1
греять_V	0
френч_S	1
худть_V	1
сподвичь_V	0
салянка_S	1
фунчоз_S	0
самогонка_S	1
еслибый_A	0
организуть_V	0
гуцулка_S	1
утка_S	1
гостевой_A	0
сять_S	0
пертнёр_S	0
увериться_V	0
радуш_S	0
порядочный_A	0
натурпродукт_S	0
балюстрада_S	1
двяднуть_V	1
загорелый_A	1
сыроед_S	1
порубленый_A	1
заколоть_V	1
барахт_S	1
ломать_V	1
взаведение_S	0
жель_S	1
подбодрить_V	0
тарт_S	0
хваля_S	0
забродить_V	1
окорка_S	1
рррррра_S	1
улучшаться_V	0
изюмистый_A	1
согласовывать_V	0
прокалывать_V	1
купчая_S	1
котейка_S	1
темнокорочнивый_A	1
шкиперский_A	1
пузо_S	1
ржач_S	1
переживывать_V	0
переливаться_V	1
говяяжий_A	1
масличок_S	1
перебор_S	0
предупредительность_S	0
багратиони_S	0
шашлый_A	1
велик_S	0
мраморка_S	1
великоелпный_A	0
дизаин_S	0
элегический_A	0
долгожданный_A	0
грохочтить_V	1
прожжть_S	1
цезари_S	0
офисна_S	1
столовый_A	1
вкачество_S	0
двухцветный_A	1
жасмин350мть_V	1
восспоминание_S	0
дочерь_S	0
дружить_V	0
прожееный_A	1
усеянина_S	1
захвалить_V	0
изюменка_S	1
казак_S	1
соленоватый_A	1
слепить_V	1
аджабсадать_V	1
эмпанадас_S	0
мазать_V	1
размазать_V	1
грусный_A	0
раположение_S	0
черепичный_A	1
чебуречный_A	1
