вкусный_ADJ	137.47484866640062
плохой_ADJ	124.8155285447863
плохо_ADJ	114.94069716003143
плохой_NOUN	97.20079457112197
нехороший_ADJ	91.09427657657248
плохо_NOUN	86.53115822434131
невкусный_ADJ	86.09570667343577
виноватый_ADJ	82.97234805677947
хороший_ADJ	74.19454965781401
нехорошо_ADJ	73.63281844275991
ругать_VERB	73.51178182403454
жаловаться_VERB	73.27861996017995
злиться_VERB	73.26728768269047
грубить_VERB	72.82573598907352
невкусно_ADJ	70.97461616161031
воровать_VERB	70.32570140289474
порченый_ADJ	70.3063303901491
обидно_ADJ	68.72726468330384
голодуха_NOUN	68.5912164874996
скверный_ADJ	68.17003299908203
винить_VERB	66.36711595073352
отругать_VERB	66.07553976640709
дурной_ADJ	65.39854898808841
бояться_VERB	65.10298803170976
дрянь_NOUN	64.95938674478087
стыдно_ADJ	64.55746839920705
контра_NOUN	64.515175691764
ругаться_VERB	64.43626469139308
подыхать_VERB	64.25072879530714
говно_NOUN	64.21058376538357
бедняга_NOUN	63.89556213612402
худо_NOUN	63.69380932909346
корить_VERB	63.63770035926183
жрать_VERB	63.44952258273421
ябедничать_VERB	63.28290365089532
сволочь_NOUN	63.08527809586039
глупо_ADJ	63.07541926784623
что_NOUN	62.78879191181974
тошный_ADJ	62.317432012626575
обижаться_VERB	62.142526760808586
наркота_NOUN	62.1141469135173
обидный_ADJ	62.094989187989775
злой_NOUN	62.089079525883974
мухлевать_VERB	61.97277185747534
голодный_NOUN	61.8826643198301
отвратительно_ADJ	61.73732661842681
скандалить_VERB	61.51867693771401
тошнить_VERB	61.23612212495653
нечестный_ADJ	61.21230911380433
некачественный_ADJ	61.15330432532115
неважный_ADJ	61.067863630846375
придираться_VERB	61.02671420713773
обижать_VERB	60.95481903843217
паршивый_ADJ	60.94279260305839
агрессивный_NOUN	60.83400013776169
жалко_ADJ	60.689787778014114
беда_NOUN	60.689264323477666
поделать_VERB	60.627456588404314
расстраиваться_VERB	60.51163524191784
стыдить_VERB	60.30179058068107
хамить_VERB	59.575621265634005
нормально_ADJ	59.559506186924104
оправдываться_VERB	59.537038457662845
накричать_VERB	59.5107818936611
худший_ADJ	59.40815967671697
вша_NOUN	59.26380032426144
разгильдяйство_NOUN	58.94094130278811
досадно_ADJ	58.86564655992077
мне-то_NOUN	58.8599991819117
хорошо_ADJ	58.45720935840408
отрыжка_NOUN	58.362438307891075
гадость_NOUN	58.33988895453868
некого_ADJ	58.3198168558771
жовать_VERB	57.80890613717015
опасно_ADJ	57.785772037090545
замучать_VERB	57.59092388107647
виноватый_NOUN	57.56393611866488
испортить_VERB	57.50577843094783
жалко_NOUN	57.47586331928701
врать_VERB	57.45713838018361
никудышный_ADJ	57.41502738896941
дурак_NOUN	57.17684841498222
недоедать_VERB	57.01061630801117
глупый_ADJ	56.94471905027709
нервничать_VERB	56.81800668034852
стыдный_ADJ	56.698679558698636
проклятый_ADJ	56.657273244623674
заедать_VERB	56.64997543133875
хныкать_VERB	56.58971510110165
псих_NOUN	56.46954085758555
подъедать_VERB	56.45213582372153
испортиться_VERB	56.44394776162346
огрызаться_VERB	56.358616727437784
злить_VERB	56.3568873749475
нарываться_VERB	56.284880607407565
зануда_NOUN	56.266183167935246
трескать_VERB	56.26200924604291
привередничать_VERB	56.227057585423594
сдохнуть_VERB	55.99968829349861
дурость_NOUN	55.968305426621356
психануть_VERB	55.948473571870956
обидеться_VERB	55.93525528744003
худой_NOUN	55.88902634106379
слад_NOUN	55.765682595135665
тухлый_ADJ	55.60708662645803
он_VERB	55.58349611112843
портить_VERB	55.47708646740714
звереть_VERB	55.39519390339488
