деморализованный_ADJ	0
дезертир_NOUN	0
обозвать_VERB	0
орать_NOUN	0
люмпен_NOUN	0
расстрелять_VERB	0
грозиться_VERB	0
избивать_VERB	0
взбунтоваться_VERB	0
хамоватый_ADJ	0
вопить_VERB	0
замахиваться_VERB	0
терроризировать_VERB	0
судиться_VERB	0
бандит_NOUN	0
материться_VERB	0
напороться_VERB	0
обзывать_VERB	0
добить_VERB	0
обвинить_VERB	0
орать_ADJ	0
распоясаться_VERB	0
банда_NOUN	0
сволочь_NOUN	0
подбивать_VERB	0
громить_VERB	0
сопливый_ADJ	0
бомж_NOUN	0
убивать_VERB	0
чиркать_VERB	0
переть_VERB	0
взвывать_VERB	0
поперть_VERB	0
ублюдок_NOUN	0
елозить_VERB	0
орать_VERB	0
буксовать_VERB	0
беспредел_NOUN	0
раздавить_VERB	0
прописываться_VERB	0
зачистка_NOUN	0
обвинять_VERB	0
рявкнуть_VERB	0
отколоться_VERB	0
бездействовать_VERB	0
спиться_VERB	0
дубинка_NOUN	0
пиарить_VERB	0
глумиться_VERB	0
позорить_VERB	0
полицейский_NOUN	0
гад_NOUN	0
хрипеть_VERB	0
застрелить_VERB	0
заталкивать_VERB	0
постовой_ADJ	0
нашуметь_ADJ	0
приказ_NOUN	0
блевать_VERB	0
истязать_VERB	0
расколоться_VERB	0
угробить_VERB	0
разораться_VERB	0
проворонить_VERB	0
бандит_VERB	0
промазать_VERB	0
гопник_NOUN	0
возомнить_VERB	0
оглоед_NOUN	0
бомба_NOUN	0
зажраться_VERB	0
плються_VERB	0
фашист_NOUN	0
долбаный_ADJ	0
порезать_VERB	0
остервенеть_VERB	0
торчать_NOUN	0
быдло_NOUN	0
свалка_NOUN	0
долбить_VERB	0
засечь_VERB	0
врубаться_VERB	0
прохиндей_NOUN	0
насмерть_NOUN	0
разоблачить_VERB	0
бубнить_VERB	0
хулиган_NOUN	0
место_NOUN	0
бездарь_NOUN	0
пинать_VERB	0
шпала_NOUN	0
зажимать_VERB	0
ходка_NOUN	0
расправа_NOUN	0
огрызаться_VERB	0
забивать_VERB	0
япошка_NOUN	0
милиция_NOUN	0
идеолог_NOUN	0
брехня_NOUN	0
диверсия_NOUN	0
лупить_VERB	0
приперться_VERB	0
